id,date,unit_gr,quantity,price_per_unit,total_income,id_crop
743,9/4/2020,200,38,1200,53200,100005
744,9/4/2020,200,44,1200,61600,100005
745,9/4/2020,200,24,1200,33600,100005
746,9/4/2020,200,59,1200,70800,100005
747,9/4/2020,200,46,1200,64400,100005
748,9/4/2020,200,30,1200,36000,100005
749,9/4/2020,200,27,1200,32400,100005
750,9/4/2020,200,23,1200,27600,100005
751,9/4/2020,200,20,1200,28000,100005
752,9/4/2020,200,31,1200,43400,100005
753,9/4/2020,200,31,1200,43400,100005
754,9/4/2020,200,41,1200,49200,100005
755,9/4/2020,200,28,1200,39200,100005
756,9/4/2020,200,53,1200,74200,100005
757,9/4/2020,200,29,1200,40600,100005
758,9/4/2020,200,44,1200,52800,100005
759,9/4/2020,200,29,1200,34800,100005
760,9/4/2020,200,51,1200,71400,100005
761,9/4/2020,200,44,1200,61600,100005
762,9/4/2020,200,28,1200,39200,100005
763,9/4/2020,200,33,1200,39600,100005
764,9/4/2020,200,36,1200,50400,100005
765,9/4/2020,200,54,1200,75600,100005
766,9/4/2020,200,20,1200,24000,100005
767,9/4/2020,200,56,1200,78400,100005
768,9/4/2020,200,21,1200,25200,100005
769,9/4/2020,200,43,1200,51600,100005
770,9/11/2020,300,36,1400,43200,100006
771,9/11/2020,300,34,1400,40800,100006
772,9/11/2020,300,35,1400,42000,100006
773,9/11/2020,300,35,1400,42000,100006
774,9/11/2020,300,53,1400,63600,100006
775,9/11/2020,300,42,1400,50400,100006
776,9/11/2020,300,39,1400,46800,100006
777,9/11/2020,300,58,1400,81200,100006
778,9/11/2020,300,55,1400,66000,100006
779,9/11/2020,300,60,1400,84000,100006
780,9/11/2020,300,44,1400,61600,100006
781,9/11/2020,300,46,1400,64400,100006
782,9/11/2020,300,39,1400,46800,100006
783,9/11/2020,300,56,1400,67200,100006
784,9/11/2020,300,26,1400,31200,100006
785,9/11/2020,300,30,1400,36000,100006
786,9/11/2020,300,21,1400,25200,100006
787,9/11/2020,300,51,1400,71400,100006
788,9/11/2020,300,44,1400,61600,100006
789,9/11/2020,300,36,1400,43200,100006
790,9/11/2020,300,56,1400,78400,100006
791,9/11/2020,300,45,1400,63000,100006
792,9/11/2020,300,45,1400,63000,100006
793,9/11/2020,300,34,1400,40800,100006
794,9/11/2020,300,34,1400,47600,100006
795,9/11/2020,300,42,1400,50400,100006
796,9/11/2020,300,56,1400,67200,100006
797,9/11/2020,300,28,1400,39200,100006
798,9/11/2020,300,58,1400,69600,100006
799,9/11/2020,300,52,1400,72800,100006
800,9/11/2020,300,35,1400,49000,100006
801,9/11/2020,300,55,1400,66000,100006
802,9/11/2020,300,36,1400,43200,100006
803,9/11/2020,300,54,1400,75600,100006
804,9/11/2020,300,49,1400,68600,100006
805,9/11/2020,300,24,1400,33600,100006
806,9/11/2020,300,45,1400,54000,100006
807,9/11/2020,300,22,1400,26400,100006
808,9/11/2020,300,20,1400,24000,100006
809,9/11/2020,300,25,1400,35000,100006
810,9/11/2020,300,48,1400,67200,100006
811,9/11/2020,300,29,1400,40600,100006
812,9/11/2020,300,50,1400,70000,100006
813,9/11/2020,300,53,1400,63600,100006
814,9/11/2020,300,57,1400,68400,100006
815,9/11/2020,300,51,1400,61200,100006
816,9/11/2020,300,59,1400,82600,100006
817,9/11/2020,300,31,1400,37200,100006
818,9/11/2020,300,31,1400,43400,100006
819,9/11/2020,300,40,1400,56000,100006
820,9/11/2020,300,23,1400,27600,100006
821,9/11/2020,300,37,1400,44400,100006
822,9/11/2020,300,58,1400,81200,100006
823,9/11/2020,300,45,1400,63000,100006
824,9/11/2020,300,25,1400,35000,100006
825,9/11/2020,300,59,1400,82600,100006
826,9/11/2020,300,22,1400,26400,100006
827,9/11/2020,300,36,1400,43200,100006
828,9/11/2020,300,58,1400,69600,100006
829,9/11/2020,300,60,1400,84000,100006
830,9/11/2020,300,55,1400,66000,100006
831,9/11/2020,300,50,1400,60000,100006
832,9/11/2020,300,53,1400,74200,100006
833,9/11/2020,300,44,1400,61600,100006
834,9/11/2020,300,55,1400,77000,100006
835,9/11/2020,300,33,1400,39600,100006
836,9/11/2020,300,48,1400,57600,100006
837,9/11/2020,300,40,1400,56000,100006
838,9/11/2020,300,38,1400,45600,100006
839,9/11/2020,300,51,1400,71400,100006
840,9/11/2020,300,35,1400,49000,100006
841,9/11/2020,300,26,1400,36400,100006
842,9/11/2020,300,37,1400,51800,100006
843,9/11/2020,300,40,1400,48000,100006
844,9/11/2020,300,51,1400,61200,100006
845,9/11/2020,300,26,1400,31200,100006
846,9/11/2020,300,33,1400,46200,100006
847,9/11/2020,300,56,1400,67200,100006
848,9/11/2020,300,42,1400,50400,100006
849,9/11/2020,300,28,1400,39200,100006
850,9/11/2020,300,48,1400,67200,100006
851,9/11/2020,300,35,1400,42000,100006
852,9/11/2020,300,34,1400,40800,100006
853,9/11/2020,300,55,1400,77000,100006
854,9/11/2020,300,23,1400,32200,100006
855,9/11/2020,300,49,1400,58800,100006
856,9/11/2020,300,21,1400,25200,100006
857,9/11/2020,300,21,1400,25200,100006
858,9/11/2020,300,38,1400,45600,100006
859,9/11/2020,300,21,1400,25200,100006
860,9/11/2020,300,59,1400,82600,100006
861,9/11/2020,300,49,1400,68600,100006
862,9/11/2020,300,34,1400,40800,100006
863,9/11/2020,300,20,1400,28000,100006
864,9/11/2020,300,41,1400,57400,100006
865,9/11/2020,300,60,1400,72000,100006
866,9/11/2020,300,49,1400,58800,100006
867,9/11/2020,300,35,1400,42000,100006
868,9/11/2020,300,33,1400,46200,100006
869,9/11/2020,300,20,1400,28000,100006
870,9/11/2020,300,23,1400,27600,100006
871,9/11/2020,300,50,1400,60000,100006
872,9/11/2020,300,21,1400,29400,100006
873,9/11/2020,300,43,1400,51600,100006
874,9/11/2020,300,40,1400,56000,100006
875,9/11/2020,300,40,1400,56000,100006
876,9/11/2020,300,50,1400,70000,100006
877,9/11/2020,300,28,1400,33600,100006
878,9/11/2020,300,47,1400,56400,100006
879,9/11/2020,300,40,1400,48000,100006
880,9/11/2020,300,51,1400,71400,100006
881,9/11/2020,300,48,1400,67200,100006
882,9/11/2020,300,37,1400,51800,100006
883,9/11/2020,300,47,1400,65800,100006
884,9/11/2020,300,45,1400,63000,100006
885,9/11/2020,300,45,1400,54000,100006
886,9/11/2020,300,39,1400,54600,100006
887,9/11/2020,300,48,1400,67200,100006
888,9/11/2020,300,45,1400,63000,100006
889,9/11/2020,300,48,1400,67200,100006
890,9/11/2020,300,30,1400,42000,100006
891,9/11/2020,300,21,1400,29400,100006
892,9/11/2020,300,21,1400,25200,100006
893,9/11/2020,300,56,1400,67200,100006
894,9/11/2020,300,45,1400,54000,100006
895,9/11/2020,300,43,1400,60200,100006
896,9/11/2020,300,37,1400,44400,100006
897,9/11/2020,300,55,1400,66000,100006
898,9/11/2020,300,60,1400,72000,100006
899,9/11/2020,300,36,1400,50400,100006
900,9/11/2020,300,60,1400,84000,100006
901,9/11/2020,300,24,1400,28800,100006
902,9/11/2020,300,49,1400,68600,100006
903,9/11/2020,300,52,1400,72800,100006
904,9/11/2020,300,41,1400,49200,100006
905,9/26/2020,300,33,1400,46200,100007
906,9/26/2020,300,21,1400,29400,100007
907,9/26/2020,300,55,1400,77000,100007
908,9/26/2020,300,39,1400,46800,100007
909,9/26/2020,300,40,1400,48000,100007
910,9/26/2020,300,60,1400,84000,100007
911,9/26/2020,300,31,1400,37200,100007
912,9/26/2020,300,34,1400,40800,100007
913,9/26/2020,300,36,1400,43200,100007
914,9/26/2020,300,59,1400,70800,100007
915,9/26/2020,300,53,1400,63600,100007
916,9/26/2020,300,32,1400,44800,100007
917,9/26/2020,300,54,1400,75600,100007
918,9/26/2020,300,53,1400,63600,100007
919,9/26/2020,300,24,1400,28800,100007
920,9/26/2020,300,20,1400,28000,100007
921,9/26/2020,300,32,1400,44800,100007
922,9/26/2020,300,53,1400,74200,100007
923,9/26/2020,300,33,1400,46200,100007
924,9/26/2020,300,53,1400,74200,100007
925,9/26/2020,300,28,1400,33600,100007
926,9/26/2020,300,55,1400,66000,100007
927,9/26/2020,300,59,1400,82600,100007
928,9/26/2020,300,52,1400,72800,100007
929,9/26/2020,300,42,1400,58800,100007
930,9/26/2020,300,51,1400,71400,100007
931,9/26/2020,300,50,1400,70000,100007
932,9/26/2020,300,25,1400,35000,100007
933,9/26/2020,300,55,1400,77000,100007
934,9/26/2020,300,43,1400,51600,100007
935,9/26/2020,300,59,1400,82600,100007
936,9/26/2020,300,40,1400,56000,100007
937,9/26/2020,300,46,1400,55200,100007
938,9/26/2020,300,59,1400,82600,100007
939,9/26/2020,300,25,1400,30000,100007
940,9/26/2020,300,43,1400,60200,100007
941,9/26/2020,300,56,1400,67200,100007
942,9/26/2020,300,43,1400,51600,100007
943,9/26/2020,300,31,1400,37200,100007
944,9/26/2020,300,37,1400,51800,100007
945,9/26/2020,300,32,1400,38400,100007
946,9/26/2020,300,51,1400,61200,100007
947,9/26/2020,300,29,1400,40600,100007
948,9/26/2020,300,36,1400,43200,100007
949,9/26/2020,300,36,1400,43200,100007
950,9/26/2020,300,35,1400,42000,100007
951,9/26/2020,300,33,1400,46200,100007
952,9/26/2020,300,24,1400,33600,100007
953,9/26/2020,300,32,1400,38400,100007
954,9/26/2020,300,54,1400,75600,100007
955,9/26/2020,300,46,1400,64400,100007
956,9/26/2020,300,30,1400,42000,100007
957,9/26/2020,300,51,1400,71400,100007
958,9/26/2020,300,30,1400,42000,100007
959,9/26/2020,300,55,1400,66000,100007
960,9/26/2020,300,40,1400,56000,100007
961,9/26/2020,300,23,1400,27600,100007
962,9/26/2020,300,20,1400,24000,100007
963,9/26/2020,300,38,1400,53200,100007
964,9/26/2020,300,38,1400,53200,100007
965,9/26/2020,300,33,1400,39600,100007
966,9/26/2020,300,48,1400,57600,100007
967,9/26/2020,300,48,1400,57600,100007
968,9/26/2020,300,22,1400,26400,100007
969,9/26/2020,300,28,1400,39200,100007
970,9/26/2020,300,53,1400,63600,100007
971,9/26/2020,300,39,1400,54600,100007
972,9/26/2020,300,52,1400,62400,100007
973,9/26/2020,300,24,1400,33600,100007
974,9/26/2020,300,36,1400,50400,100007
975,9/26/2020,300,56,1400,67200,100007
976,9/26/2020,300,29,1400,40600,100007
977,9/26/2020,300,48,1400,67200,100007
978,9/26/2020,300,25,1400,35000,100007
979,9/26/2020,300,47,1400,65800,100007
980,9/26/2020,300,34,1400,47600,100007
981,9/26/2020,300,52,1400,62400,100007
982,9/26/2020,300,56,1400,78400,100007
983,9/26/2020,300,34,1400,47600,100007
984,9/26/2020,300,46,1400,64400,100007
985,9/26/2020,300,44,1400,61600,100007
986,9/26/2020,300,41,1400,57400,100007
987,9/26/2020,300,45,1400,63000,100007
988,9/26/2020,300,57,1400,68400,100007
989,9/26/2020,300,43,1400,51600,100007
990,9/26/2020,300,24,1400,28800,100007
991,9/26/2020,300,35,1400,49000,100007
992,9/26/2020,300,55,1400,77000,100007
993,9/26/2020,300,44,1400,61600,100007
994,9/26/2020,300,38,1400,53200,100007
995,9/26/2020,300,30,1400,36000,100007
996,9/26/2020,300,31,1400,43400,100007
997,9/26/2020,300,40,1400,48000,100007
998,9/26/2020,300,42,1400,58800,100007
999,9/26/2020,300,47,1400,56400,100007
1000,9/26/2020,300,22,1400,26400,100007
1001,9/26/2020,300,51,1400,71400,100007
1002,9/26/2020,300,54,1400,75600,100007
1003,9/26/2020,300,56,1400,78400,100007
1004,9/26/2020,300,54,1400,64800,100007
1005,9/26/2020,300,42,1400,50400,100007
1006,9/26/2020,300,21,1400,25200,100007
1007,9/26/2020,300,54,1400,75600,100007
1008,9/26/2020,300,43,1400,51600,100007
1009,9/26/2020,300,36,1400,50400,100007
1010,9/26/2020,300,34,1400,47600,100007
1011,10/2/2020,200,26,1200,31200,100008
1012,10/2/2020,200,59,1200,70800,100008
1013,10/2/2020,200,45,1200,54000,100008
1014,10/2/2020,200,46,1200,64400,100008
1015,10/2/2020,200,28,1200,39200,100008
1016,10/2/2020,200,24,1200,33600,100008
1017,10/2/2020,200,47,1200,56400,100008
1018,10/2/2020,200,25,1200,30000,100008
1019,10/2/2020,200,37,1200,51800,100008
1020,10/2/2020,200,57,1200,79800,100008
1021,10/2/2020,200,29,1200,34800,100008
1022,10/2/2020,200,29,1200,34800,100008
1023,10/2/2020,200,38,1200,53200,100008
1024,10/2/2020,200,38,1200,53200,100008
1025,10/2/2020,200,46,1200,55200,100008
1026,10/2/2020,200,55,1200,77000,100008
1027,10/2/2020,200,21,1200,29400,100008
1028,10/2/2020,200,25,1200,35000,100008
1029,10/2/2020,200,40,1200,56000,100008
1030,10/2/2020,200,41,1200,57400,100008
1031,10/2/2020,200,32,1200,38400,100008
1032,10/2/2020,200,33,1200,39600,100008
1033,10/2/2020,200,25,1200,30000,100008
1034,10/2/2020,200,28,1200,39200,100008
1035,10/2/2020,200,52,1200,62400,100008
1036,10/2/2020,200,32,1200,44800,100008
1037,10/2/2020,200,29,1200,40600,100008
1038,10/2/2020,200,59,1200,82600,100008
1039,10/2/2020,200,41,1200,49200,100008
1040,10/2/2020,200,41,1200,57400,100008
1041,10/2/2020,200,41,1200,57400,100008
1042,10/2/2020,200,26,1200,36400,100008
1043,10/2/2020,200,20,1200,28000,100008
1044,10/2/2020,200,58,1200,69600,100008
1045,10/2/2020,200,22,1200,30800,100008
1046,10/2/2020,200,44,1200,61600,100008
1047,10/2/2020,200,60,1200,72000,100008
1048,10/2/2020,200,20,1200,28000,100008
1049,10/2/2020,200,20,1200,24000,100008
1050,10/2/2020,200,42,1200,58800,100008
1051,10/2/2020,200,21,1200,29400,100008
1052,10/2/2020,200,21,1200,25200,100008
1053,10/2/2020,200,27,1200,37800,100008
1054,10/2/2020,200,48,1200,57600,100008
1055,10/2/2020,200,30,1200,36000,100008
1056,10/2/2020,200,37,1200,44400,100008
1057,10/2/2020,200,25,1200,35000,100008
1058,10/2/2020,200,48,1200,57600,100008
1059,10/2/2020,200,25,1200,30000,100008
1060,10/2/2020,200,37,1200,44400,100008
1061,10/2/2020,200,21,1200,29400,100008
1062,10/2/2020,200,50,1200,60000,100008
1063,10/2/2020,200,54,1200,64800,100008
1064,10/2/2020,200,57,1200,79800,100008
1065,10/2/2020,200,47,1200,56400,100008
1066,10/2/2020,200,30,1200,42000,100008
1067,10/2/2020,200,26,1200,31200,100008
1068,10/2/2020,200,56,1200,78400,100008
1069,10/2/2020,200,44,1200,61600,100008
1070,10/2/2020,200,34,1200,47600,100008
1071,10/2/2020,200,21,1200,29400,100008
1072,10/2/2020,200,40,1200,48000,100008
1073,10/2/2020,200,43,1200,51600,100008
1074,10/2/2020,200,54,1200,75600,100008
1075,10/2/2020,200,54,1200,64800,100008
1076,10/2/2020,200,43,1200,51600,100008
1077,10/2/2020,200,24,1200,28800,100008
1078,10/2/2020,200,55,1200,77000,100008
1079,10/2/2020,200,23,1200,27600,100008
1080,10/2/2020,200,47,1200,56400,100008
1081,10/2/2020,200,54,1200,75600,100008
1082,10/2/2020,200,32,1200,38400,100008
1083,10/2/2020,200,53,1200,63600,100008
1084,10/2/2020,200,31,1200,37200,100008
1085,10/2/2020,200,37,1200,51800,100008
1086,10/2/2020,200,32,1200,44800,100008
1087,10/2/2020,200,36,1200,50400,100008
1088,10/2/2020,200,25,1200,30000,100008
1089,10/2/2020,200,47,1200,56400,100008
1090,10/2/2020,200,28,1200,39200,100008
1091,10/2/2020,200,59,1200,82600,100008
1092,10/2/2020,200,44,1200,52800,100008
1093,10/2/2020,200,55,1200,77000,100008
1094,10/2/2020,200,55,1200,77000,100008
1095,10/2/2020,200,23,1200,27600,100008
1096,10/2/2020,200,25,1200,35000,100008
1097,10/2/2020,200,58,1200,81200,100008
1098,10/2/2020,200,27,1200,32400,100008
1099,10/2/2020,200,33,1200,46200,100008
1100,10/2/2020,200,38,1200,53200,100008
1101,10/2/2020,200,28,1200,39200,100008
1102,10/2/2020,200,35,1200,42000,100008
1103,10/2/2020,200,36,1200,43200,100008
1104,10/2/2020,200,23,1200,27600,100008
1105,10/2/2020,200,45,1200,54000,100008
1106,10/2/2020,200,23,1200,32200,100008
1107,10/2/2020,200,37,1200,51800,100008
1108,10/2/2020,200,39,1200,46800,100008
1109,10/2/2020,200,20,1200,28000,100008
1110,10/2/2020,200,42,1200,50400,100008
1111,10/2/2020,200,47,1200,56400,100008
1112,10/2/2020,200,26,1200,31200,100008
1113,10/2/2020,200,58,1200,81200,100008
1114,10/2/2020,200,27,1200,37800,100008
1115,10/2/2020,200,28,1200,39200,100008
1116,10/2/2020,200,56,1200,78400,100008
1117,10/2/2020,200,33,1200,39600,100008
1118,10/2/2020,200,57,1200,79800,100008
1119,10/2/2020,200,34,1200,47600,100008
1120,10/2/2020,200,25,1200,30000,100008
1121,10/2/2020,200,47,1200,65800,100008
1122,10/2/2020,200,42,1200,50400,100008
1123,10/2/2020,200,21,1200,29400,100008
1124,10/2/2020,200,48,1200,57600,100008
1125,10/2/2020,200,60,1200,72000,100008
1126,10/2/2020,200,60,1200,72000,100008
1127,10/2/2020,200,23,1200,27600,100008
1128,10/17/2020,200,49,1200,58800,100009
1129,10/17/2020,200,21,1200,25200,100009
1130,10/17/2020,200,38,1200,53200,100009
1131,10/17/2020,200,24,1200,33600,100009
1132,10/17/2020,200,36,1200,43200,100009
1133,10/17/2020,200,49,1200,58800,100009
1134,10/17/2020,200,54,1200,64800,100009
1135,10/17/2020,200,37,1200,44400,100009
1136,10/17/2020,200,57,1200,68400,100009
1137,10/17/2020,200,22,1200,30800,100009
1138,10/17/2020,200,30,1200,36000,100009
1139,10/17/2020,200,45,1200,63000,100009
1140,10/17/2020,200,46,1200,64400,100009
1141,10/17/2020,200,47,1200,65800,100009
1142,10/17/2020,200,30,1200,36000,100009
1143,10/17/2020,200,47,1200,56400,100009
1144,10/17/2020,200,58,1200,81200,100009
1145,10/17/2020,200,52,1200,62400,100009
1146,10/17/2020,200,31,1200,37200,100009
1147,10/17/2020,200,53,1200,74200,100009
1148,10/17/2020,200,28,1200,39200,100009
1149,10/17/2020,200,28,1200,33600,100009
1150,10/17/2020,200,48,1200,67200,100009
1151,10/17/2020,200,38,1200,45600,100009
1152,10/17/2020,200,47,1200,65800,100009
1153,10/17/2020,200,39,1200,46800,100009
1154,10/17/2020,200,60,1200,84000,100009
1155,10/17/2020,200,26,1200,31200,100009
1156,10/17/2020,200,43,1200,51600,100009
1157,10/17/2020,200,56,1200,67200,100009
1158,10/17/2020,200,27,1200,37800,100009
1159,10/17/2020,200,40,1200,56000,100009
1160,10/17/2020,200,23,1200,32200,100009
1161,10/17/2020,200,58,1200,81200,100009
1162,10/17/2020,200,59,1200,82600,100009
1163,10/17/2020,200,40,1200,56000,100009
1164,10/17/2020,200,51,1200,71400,100009
1165,10/17/2020,200,45,1200,54000,100009
1166,10/17/2020,200,20,1200,28000,100009
1167,10/17/2020,200,40,1200,56000,100009
1168,10/17/2020,200,22,1200,26400,100009
1169,10/17/2020,200,45,1200,54000,100009
1170,10/17/2020,200,44,1200,52800,100009
1171,10/17/2020,200,38,1200,53200,100009
1172,10/17/2020,200,41,1200,57400,100009
1173,10/17/2020,200,24,1200,33600,100009
1174,10/17/2020,200,30,1200,36000,100009
1175,10/17/2020,200,25,1200,35000,100009
1176,10/17/2020,200,20,1200,24000,100009
1177,10/17/2020,200,35,1200,49000,100009
1178,10/17/2020,200,57,1200,79800,100009
1179,10/17/2020,200,46,1200,55200,100009
1180,10/17/2020,200,20,1200,24000,100009
1181,10/17/2020,200,46,1200,64400,100009
1182,10/17/2020,200,36,1200,50400,100009
1183,10/17/2020,200,21,1200,25200,100009
1184,10/17/2020,200,42,1200,50400,100009
1185,10/17/2020,200,60,1200,84000,100009
1186,10/17/2020,200,35,1200,42000,100009
1187,10/17/2020,200,42,1200,50400,100009
1188,10/17/2020,200,31,1200,37200,100009
1189,10/17/2020,200,34,1200,40800,100009
1190,10/17/2020,200,31,1200,37200,100009
1191,10/17/2020,200,46,1200,55200,100009
1192,10/17/2020,200,36,1200,43200,100009
1193,10/17/2020,200,31,1200,43400,100009
1194,10/17/2020,200,34,1200,40800,100009
1195,10/17/2020,200,24,1200,28800,100009
1196,10/17/2020,200,60,1200,84000,100009
1197,10/17/2020,200,60,1200,72000,100009
1198,10/17/2020,200,58,1200,69600,100009
1199,10/17/2020,200,46,1200,64400,100009
1200,10/17/2020,200,35,1200,42000,100009
1201,10/17/2020,200,44,1200,52800,100009
1202,10/17/2020,200,26,1200,31200,100009
1203,10/17/2020,200,41,1200,49200,100009
1204,10/17/2020,200,36,1200,43200,100009
1205,10/17/2020,200,36,1200,43200,100009
1206,10/17/2020,200,40,1200,56000,100009
1207,10/17/2020,200,56,1200,78400,100009
1208,10/17/2020,200,54,1200,75600,100009
1209,10/17/2020,200,35,1200,42000,100009
1210,10/17/2020,200,34,1200,47600,100009
1211,10/17/2020,200,39,1200,54600,100009
1212,10/17/2020,200,46,1200,55200,100009
1213,10/17/2020,200,47,1200,56400,100009
1214,10/17/2020,200,22,1200,26400,100009
1215,10/17/2020,200,29,1200,40600,100009
1216,10/17/2020,200,56,1200,78400,100009
1217,10/17/2020,200,50,1200,70000,100009
1218,10/17/2020,200,21,1200,25200,100009
1219,10/17/2020,200,57,1200,68400,100009
1220,10/17/2020,200,38,1200,45600,100009
1221,10/17/2020,200,46,1200,55200,100009
1222,10/17/2020,200,55,1200,66000,100009
1223,10/17/2020,200,37,1200,51800,100009
1224,10/17/2020,200,47,1200,65800,100009
1225,10/17/2020,200,39,1200,46800,100009
1226,10/17/2020,200,37,1200,44400,100009
1227,10/17/2020,200,51,1200,71400,100009
1228,10/17/2020,200,23,1200,32200,100009
1229,10/17/2020,200,32,1200,44800,100009
1230,10/17/2020,200,35,1200,42000,100009
1231,10/17/2020,200,23,1200,27600,100009
1232,10/17/2020,200,23,1200,32200,100009
1233,10/17/2020,200,40,1200,48000,100009
1234,10/17/2020,200,35,1200,49000,100009
1235,10/17/2020,200,38,1200,53200,100009
1236,10/17/2020,200,36,1200,50400,100009
1237,10/17/2020,200,44,1200,61600,100009
1238,10/17/2020,200,24,1200,28800,100009
1239,10/17/2020,200,58,1200,81200,100009
1240,10/17/2020,200,35,1200,49000,100009
1241,10/17/2020,200,49,1200,68600,100009
1242,10/17/2020,200,48,1200,57600,100009
1243,10/17/2020,200,34,1200,40800,100009
1244,10/17/2020,200,40,1200,56000,100009
1245,10/17/2020,200,31,1200,43400,100009
1246,10/17/2020,200,46,1200,64400,100009
1247,10/17/2020,200,27,1200,37800,100009
1248,10/17/2020,200,54,1200,64800,100009
1249,10/17/2020,200,21,1200,29400,100009
1250,10/17/2020,200,22,1200,30800,100009
1251,10/17/2020,200,35,1200,42000,100009
1252,10/17/2020,200,40,1200,48000,100009
1253,10/17/2020,200,33,1200,46200,100009
1254,10/17/2020,200,56,1200,78400,100009
1255,10/17/2020,200,60,1200,72000,100009
1256,10/17/2020,200,49,1200,58800,100009
1257,10/17/2020,200,60,1200,84000,100009
1258,10/17/2020,200,27,1200,32400,100009
1259,10/17/2020,200,21,1200,29400,100009
1260,10/17/2020,200,43,1200,51600,100009
1261,10/17/2020,200,48,1200,67200,100009
1262,10/17/2020,200,26,1200,36400,100009
1263,10/17/2020,200,30,1200,36000,100009
1264,10/17/2020,200,48,1200,67200,100009
1265,10/17/2020,200,35,1200,42000,100009
1266,10/17/2020,200,36,1200,43200,100009
1267,10/17/2020,200,20,1200,24000,100009
1268,10/17/2020,200,38,1200,53200,100009
1269,10/17/2020,200,53,1200,63600,100009
1270,10/17/2020,200,27,1200,37800,100009
1271,10/17/2020,200,59,1200,70800,100009
1272,10/28/2020,300,40,1400,56000,100010
1273,10/28/2020,300,36,1400,50400,100010
1274,10/28/2020,300,28,1400,39200,100010
1275,10/28/2020,300,28,1400,33600,100010
1276,10/28/2020,300,52,1400,62400,100010
1277,10/28/2020,300,46,1400,55200,100010
1278,10/28/2020,300,42,1400,58800,100010
1279,10/28/2020,300,28,1400,39200,100010
1280,10/28/2020,300,60,1400,84000,100010
1281,10/28/2020,300,52,1400,72800,100010
1282,10/28/2020,300,29,1400,40600,100010
1283,10/28/2020,300,40,1400,48000,100010
1284,10/28/2020,300,32,1400,44800,100010
1285,10/28/2020,300,21,1400,25200,100010
1286,10/28/2020,300,42,1400,50400,100010
1287,10/28/2020,300,35,1400,42000,100010
1288,10/28/2020,300,35,1400,49000,100010
1289,10/28/2020,300,47,1400,56400,100010
1290,10/28/2020,300,37,1400,44400,100010
1291,10/28/2020,300,31,1400,43400,100010
1292,10/28/2020,300,29,1400,34800,100010
1293,10/28/2020,300,46,1400,55200,100010
1294,10/28/2020,300,35,1400,42000,100010
1295,10/28/2020,300,46,1400,55200,100010
1296,10/28/2020,300,20,1400,24000,100010
1297,10/28/2020,300,32,1400,38400,100010
1298,10/28/2020,300,31,1400,37200,100010
1299,10/28/2020,300,57,1400,68400,100010
1300,10/28/2020,300,25,1400,35000,100010
1301,10/28/2020,300,47,1400,56400,100010
1302,10/28/2020,300,39,1400,46800,100010
1303,10/28/2020,300,27,1400,37800,100010
1304,10/28/2020,300,57,1400,79800,100010
1305,10/28/2020,300,57,1400,68400,100010
1306,10/28/2020,300,27,1400,32400,100010
1307,10/28/2020,300,58,1400,69600,100010
1308,10/28/2020,300,29,1400,34800,100010
1309,10/28/2020,300,22,1400,30800,100010
1310,10/28/2020,300,60,1400,84000,100010
1311,10/28/2020,300,54,1400,64800,100010
1312,10/28/2020,300,60,1400,84000,100010
1313,10/28/2020,300,29,1400,34800,100010
1314,10/28/2020,300,58,1400,69600,100010
1315,10/28/2020,300,50,1400,60000,100010
1316,10/28/2020,300,45,1400,54000,100010
1317,10/28/2020,300,27,1400,32400,100010
1318,10/28/2020,300,52,1400,72800,100010
1319,10/28/2020,300,28,1400,33600,100010
1320,10/28/2020,300,39,1400,46800,100010
1321,10/28/2020,300,34,1400,47600,100010
1322,10/28/2020,300,23,1400,32200,100010
1323,10/28/2020,300,60,1400,84000,100010
1324,10/28/2020,300,54,1400,64800,100010
1325,10/28/2020,300,32,1400,44800,100010
1326,10/28/2020,300,22,1400,30800,100010
1327,10/28/2020,300,51,1400,61200,100010
1328,10/28/2020,300,27,1400,37800,100010
1329,10/28/2020,300,57,1400,68400,100010
1330,10/28/2020,300,60,1400,72000,100010
1331,10/28/2020,300,50,1400,70000,100010
1332,10/28/2020,300,31,1400,43400,100010
1333,10/28/2020,300,40,1400,48000,100010
1334,10/28/2020,300,50,1400,60000,100010
1335,10/28/2020,300,49,1400,58800,100010
1336,10/28/2020,300,22,1400,30800,100010
1337,10/28/2020,300,50,1400,60000,100010
1338,10/28/2020,300,21,1400,25200,100010
1339,10/28/2020,300,60,1400,84000,100010
1340,10/28/2020,300,55,1400,66000,100010
1341,10/28/2020,300,34,1400,40800,100010
1342,10/28/2020,300,59,1400,70800,100010
1343,10/28/2020,300,60,1400,72000,100010
1344,10/28/2020,300,27,1400,32400,100010
1345,10/28/2020,300,53,1400,74200,100010
1346,10/28/2020,300,30,1400,42000,100010
1347,10/28/2020,300,49,1400,68600,100010
1348,10/28/2020,300,45,1400,54000,100010
1349,10/28/2020,300,60,1400,84000,100010
1350,10/28/2020,300,27,1400,37800,100010
1351,10/28/2020,300,25,1400,35000,100010
1352,10/28/2020,300,50,1400,70000,100010
1353,10/28/2020,300,23,1400,27600,100010
1354,10/28/2020,300,39,1400,54600,100010
1355,10/28/2020,300,49,1400,68600,100010
1356,10/28/2020,300,49,1400,68600,100010
1357,10/28/2020,300,32,1400,44800,100010
1358,10/28/2020,300,56,1400,78400,100010
1359,10/28/2020,300,52,1400,72800,100010
1360,10/28/2020,300,20,1400,24000,100010
