id,date,quantity,total_income,id_crop,id_unit_measurement_eqv
812,9/11/2020,5400,23400,100006,2
813,9/11/2020,3300,14300,100006,2
814,9/11/2020,1200,6400,100006,2
815,9/11/2020,3000,13000,100006,2
816,9/11/2020,5100,22100,100006,2
817,9/11/2020,6000,26000,100006,2
818,9/11/2020,6000,26000,100006,2
819,9/11/2020,5100,22100,100006,2
820,9/11/2020,4500,19500,100006,2
821,9/11/2020,4500,19500,100006,2
822,9/11/2020,4500,19500,100006,2
823,9/11/2020,3900,16900,100006,2
824,9/11/2020,900,4800,100006,2
825,9/11/2020,900,4800,100006,2
826,9/11/2020,5700,24700,100006,2
827,9/11/2020,6000,26000,100006,2
828,9/11/2020,3900,16900,100006,2
829,9/11/2020,3600,15600,100006,2
830,9/11/2020,1500,6500,100006,2
831,9/11/2020,300,1600,100006,2
832,9/11/2020,300,1600,100006,2
833,9/11/2020,4500,19500,100006,2
834,9/11/2020,3300,14300,100006,2
835,9/11/2020,1800,9000,100006,2
836,9/11/2020,1800,9000,100006,2
837,9/11/2020,4800,20800,100006,2
838,9/11/2020,3000,13000,100006,2
839,9/11/2020,2100,10500,100006,2
840,9/11/2020,2400,12000,100006,2
841,9/11/2020,6000,26000,100006,2
842,9/11/2020,2400,12000,100006,2
843,9/11/2020,5400,23400,100006,2
844,9/11/2020,6000,26000,100006,2
845,9/11/2020,2100,10500,100006,2
846,9/11/2020,3900,16900,100006,2
847,9/11/2020,4500,19500,100006,2
848,9/11/2020,5700,24700,100006,2
849,9/11/2020,900,4800,100006,2
850,9/11/2020,1200,6400,100006,2
851,9/11/2020,6000,26000,100006,2
852,9/11/2020,2400,12000,100006,2
853,9/11/2020,5700,24700,100006,2
854,9/11/2020,4200,18200,100006,2
855,9/11/2020,2400,12000,100006,2
856,9/11/2020,3900,16900,100006,2
857,9/11/2020,1200,6400,100006,2
858,9/11/2020,2400,12000,100006,2
859,9/11/2020,2700,13500,100006,2
860,9/11/2020,5700,24700,100006,2
861,9/11/2020,900,4800,100006,2
862,9/11/2020,2700,13500,100006,2
863,9/11/2020,2700,13500,100006,2
864,9/11/2020,3900,16900,100006,2
865,9/11/2020,1200,6400,100006,2
866,9/11/2020,6000,26000,100006,2
867,9/11/2020,2700,13500,100006,2
868,9/11/2020,5100,22100,100006,2
869,9/11/2020,2700,13500,100006,2
870,9/11/2020,3600,15600,100006,2
871,9/11/2020,5400,23400,100006,2
872,9/11/2020,3600,15600,100006,2
873,9/11/2020,5400,23400,100006,2
874,9/11/2020,900,4800,100006,2
875,9/11/2020,3000,13000,100006,2
876,9/11/2020,5400,23400,100006,2
877,9/11/2020,4800,20800,100006,2
878,9/11/2020,4800,20800,100006,2
879,9/11/2020,3000,13000,100006,2
880,9/11/2020,600,3200,100006,2
881,9/11/2020,900,4800,100006,2
882,9/11/2020,2100,10500,100006,2
883,9/11/2020,1800,9000,100006,2
884,9/11/2020,300,1600,100006,2
885,9/11/2020,300,1600,100006,2
886,9/11/2020,2100,10500,100006,2
887,9/11/2020,4500,19500,100006,2
888,9/11/2020,5400,23400,100006,2
889,9/11/2020,3300,14300,100006,2
890,9/11/2020,300,1600,100006,2
891,9/11/2020,4200,18200,100006,2
892,9/11/2020,6000,26000,100006,2
893,9/11/2020,300,1600,100006,2
894,9/11/2020,1500,6500,100006,2
895,9/11/2020,5100,22100,100006,2
896,9/11/2020,600,3200,100006,2
897,9/11/2020,300,1600,100006,2
898,9/11/2020,3300,14300,100006,2
899,9/11/2020,6000,26000,100006,2
900,9/11/2020,1200,6400,100006,2
901,9/11/2020,900,4800,100006,2
902,9/11/2020,3600,15600,100006,2
903,9/11/2020,4500,19500,100006,2
904,9/11/2020,300,1600,100006,2
905,9/26/2020,6000,26000,100007,2
906,9/26/2020,600,3200,100007,2
907,9/26/2020,3000,13000,100007,2
908,9/26/2020,5700,24700,100007,2
909,9/26/2020,4800,20800,100007,2
910,9/26/2020,3000,13000,100007,2
911,9/26/2020,900,4800,100007,2
912,9/26/2020,1800,9000,100007,2
913,9/26/2020,4500,19500,100007,2
914,9/26/2020,300,1600,100007,2
915,9/26/2020,2700,13500,100007,2
916,9/26/2020,4500,19500,100007,2
917,9/26/2020,3300,14300,100007,2
918,9/26/2020,5400,23400,100007,2
919,9/26/2020,2100,10500,100007,2
920,9/26/2020,1200,6400,100007,2
921,9/26/2020,600,3200,100007,2
922,9/26/2020,5400,23400,100007,2
923,9/26/2020,5700,24700,100007,2
924,9/26/2020,2700,13500,100007,2
925,9/26/2020,3600,15600,100007,2
926,9/26/2020,3000,13000,100007,2
927,9/26/2020,2700,13500,100007,2
928,9/26/2020,900,4800,100007,2
929,9/26/2020,600,3200,100007,2
930,9/26/2020,4500,19500,100007,2
931,9/26/2020,1800,9000,100007,2
932,9/26/2020,4800,20800,100007,2
933,9/26/2020,3300,14300,100007,2
934,9/26/2020,3600,15600,100007,2
935,9/26/2020,2400,12000,100007,2
936,9/26/2020,2400,12000,100007,2
937,9/26/2020,4500,19500,100007,2
938,9/26/2020,300,1600,100007,2
939,9/26/2020,900,4800,100007,2
940,9/26/2020,2700,13500,100007,2
941,9/26/2020,5700,24700,100007,2
942,9/26/2020,6000,26000,100007,2
943,9/26/2020,6000,26000,100007,2
944,9/26/2020,5100,22100,100007,2
945,9/26/2020,3900,16900,100007,2
946,9/26/2020,4800,20800,100007,2
947,9/26/2020,1800,9000,100007,2
948,9/26/2020,3000,13000,100007,2
949,9/26/2020,1800,9000,100007,2
950,9/26/2020,1200,6400,100007,2
951,9/26/2020,1200,6400,100007,2
952,9/26/2020,3900,16900,100007,2
953,9/26/2020,5700,24700,100007,2
954,9/26/2020,1800,9000,100007,2
955,9/26/2020,4500,19500,100007,2
956,9/26/2020,300,1600,100007,2
957,9/26/2020,2700,13500,100007,2
958,9/26/2020,900,4800,100007,2
959,9/26/2020,2100,10500,100007,2
960,9/26/2020,2400,12000,100007,2
961,9/26/2020,4200,18200,100007,2
962,9/26/2020,300,1600,100007,2
963,9/26/2020,900,4800,100007,2
964,9/26/2020,1500,6500,100007,2
965,9/26/2020,5400,23400,100007,2
966,9/26/2020,3900,16900,100007,2
967,9/26/2020,2700,13500,100007,2
968,9/26/2020,2700,13500,100007,2
969,9/26/2020,2700,13500,100007,2
970,9/26/2020,2100,10500,100007,2
971,9/26/2020,3300,14300,100007,2
972,9/26/2020,300,1600,100007,2
973,9/26/2020,1500,6500,100007,2
974,9/26/2020,3000,13000,100007,2
975,9/26/2020,900,4800,100007,2
976,9/26/2020,1200,6400,100007,2
977,9/26/2020,5100,22100,100007,2
978,9/26/2020,5700,24700,100007,2
979,9/26/2020,3900,16900,100007,2
980,9/26/2020,5700,24700,100007,2
981,9/26/2020,300,1600,100007,2
982,9/26/2020,2100,10500,100007,2
983,9/26/2020,2100,10500,100007,2
984,9/26/2020,3600,15600,100007,2
985,9/26/2020,3900,16900,100007,2
986,9/26/2020,2700,13500,100007,2
987,9/26/2020,5400,23400,100007,2
988,9/26/2020,5100,22100,100007,2
989,9/26/2020,1800,9000,100007,2
990,9/26/2020,1800,9000,100007,2
991,9/26/2020,3900,16900,100007,2
992,9/26/2020,2100,10500,100007,2
993,9/26/2020,3300,14300,100007,2
994,9/26/2020,900,4800,100007,2
995,9/26/2020,3900,16900,100007,2
996,9/26/2020,5400,23400,100007,2
997,9/26/2020,2400,12000,100007,2
998,9/26/2020,6000,26000,100007,2
999,9/26/2020,5700,24700,100007,2
1000,9/26/2020,600,3200,100007,2
1001,9/26/2020,1800,9000,100007,2
1002,9/26/2020,6000,26000,100007,2
1003,9/26/2020,4200,18200,100007,2
1004,9/26/2020,1200,6400,100007,2
1005,9/26/2020,1200,6400,100007,2
1006,9/26/2020,900,4800,100007,2
1007,9/26/2020,3900,16900,100007,2
1008,9/26/2020,3300,14300,100007,2
1009,9/26/2020,1800,9000,100007,2
1010,9/26/2020,3300,14300,100007,2
1011,10/2/2020,3000,16500,100008,2
1012,10/2/2020,1200,7800,100008,2
1013,10/2/2020,2200,12100,100008,2
1014,10/2/2020,3800,20900,100008,2
1015,10/2/2020,2200,12100,100008,2
1016,10/2/2020,3200,17600,100008,2
1017,10/2/2020,400,2800,100008,2
1018,10/2/2020,200,1400,100008,2
1019,10/2/2020,2200,12100,100008,2
1020,10/2/2020,2600,14300,100008,2
1021,10/2/2020,3200,17600,100008,2
1022,10/2/2020,1600,10400,100008,2
1023,10/2/2020,400,2800,100008,2
1024,10/2/2020,3200,17600,100008,2
1025,10/2/2020,200,1400,100008,2
1026,10/2/2020,3000,16500,100008,2
1027,10/2/2020,1000,5500,100008,2
1028,10/2/2020,400,2800,100008,2
1029,10/2/2020,3600,19800,100008,2
1030,10/2/2020,200,1400,100008,2
1031,10/2/2020,2000,11000,100008,2
1032,10/2/2020,4000,22000,100008,2
1033,10/2/2020,3200,17600,100008,2
1034,10/2/2020,2800,15400,100008,2
1035,10/2/2020,800,5600,100008,2
1036,10/2/2020,2000,11000,100008,2
1037,10/2/2020,200,1400,100008,2
1038,10/2/2020,800,5600,100008,2
1039,10/2/2020,3600,19800,100008,2
1040,10/2/2020,3200,17600,100008,2
1041,10/2/2020,2600,14300,100008,2
1042,10/2/2020,2400,13200,100008,2
1043,10/2/2020,2600,14300,100008,2
1044,10/2/2020,400,2800,100008,2
1045,10/2/2020,2000,11000,100008,2
1046,10/2/2020,2200,12100,100008,2
1047,10/2/2020,2200,12100,100008,2
1048,10/2/2020,3400,18700,100008,2
1049,10/2/2020,600,4200,100008,2
1050,10/2/2020,1800,11700,100008,2
1051,10/2/2020,2000,11000,100008,2
1052,10/2/2020,2400,13200,100008,2
1053,10/2/2020,3400,18700,100008,2
1054,10/2/2020,1600,10400,100008,2
1055,10/2/2020,3200,17600,100008,2
1056,10/2/2020,4000,22000,100008,2
1057,10/2/2020,1400,9100,100008,2
1058,10/2/2020,1200,7800,100008,2
1059,10/2/2020,2400,13200,100008,2
1060,10/2/2020,3400,18700,100008,2
1061,10/2/2020,1800,11700,100008,2
1062,10/2/2020,3600,19800,100008,2
1063,10/2/2020,3200,17600,100008,2
1064,10/2/2020,1800,11700,100008,2
1065,10/2/2020,2200,12100,100008,2
1066,10/2/2020,2600,14300,100008,2
1067,10/2/2020,4000,22000,100008,2
1068,10/2/2020,4000,22000,100008,2
1069,10/2/2020,3000,16500,100008,2
1070,10/2/2020,2600,14300,100008,2
1071,10/2/2020,2600,14300,100008,2
1072,10/2/2020,800,5600,100008,2
1073,10/2/2020,2600,14300,100008,2
1074,10/2/2020,400,2800,100008,2
1075,10/2/2020,1800,11700,100008,2
1076,10/2/2020,2800,15400,100008,2
1077,10/2/2020,1200,7800,100008,2
1078,10/2/2020,3800,20900,100008,2
1079,10/2/2020,3200,17600,100008,2
1080,10/2/2020,3200,17600,100008,2
1081,10/2/2020,2800,15400,100008,2
1082,10/2/2020,2400,13200,100008,2
1083,10/2/2020,1600,10400,100008,2
1084,10/2/2020,2800,15400,100008,2
1085,10/2/2020,2200,12100,100008,2
1086,10/2/2020,2400,13200,100008,2
1087,10/2/2020,2200,12100,100008,2
1088,10/2/2020,3800,20900,100008,2
1089,10/2/2020,1200,7800,100008,2
1090,10/2/2020,1800,11700,100008,2
1091,10/2/2020,2600,14300,100008,2
1092,10/2/2020,800,5600,100008,2
1093,10/2/2020,2200,12100,100008,2
1094,10/2/2020,2200,12100,100008,2
1095,10/2/2020,3600,19800,100008,2
1096,10/2/2020,2800,15400,100008,2
1097,10/2/2020,3400,18700,100008,2
1098,10/2/2020,3400,18700,100008,2
1099,10/2/2020,4000,22000,100008,2
1100,10/2/2020,3800,20900,100008,2
1101,10/2/2020,2800,15400,100008,2
1102,10/2/2020,1000,5500,100008,2
1103,10/2/2020,400,2800,100008,2
1104,10/2/2020,3400,18700,100008,2
1105,10/2/2020,2600,14300,100008,2
1106,10/2/2020,600,4200,100008,2
1107,10/2/2020,1800,11700,100008,2
1108,10/2/2020,1800,11700,100008,2
1109,10/2/2020,1000,5500,100008,2
1110,10/2/2020,3600,19800,100008,2
1111,10/2/2020,3400,18700,100008,2
1112,10/2/2020,2000,11000,100008,2
1113,10/2/2020,1800,11700,100008,2
1114,10/2/2020,1400,9100,100008,2
1115,10/2/2020,1200,7800,100008,2
1116,10/2/2020,1400,9100,100008,2
1117,10/2/2020,2600,14300,100008,2
1118,10/2/2020,800,5600,100008,2
1119,10/2/2020,4000,22000,100008,2
1120,10/2/2020,4000,22000,100008,2
1121,10/2/2020,800,5600,100008,2
1122,10/2/2020,2200,12100,100008,2
1123,10/2/2020,2400,13200,100008,2
1124,10/2/2020,3800,20900,100008,2
1125,10/2/2020,3800,20900,100008,2
1126,10/2/2020,1600,10400,100008,2
1127,10/2/2020,3400,18700,100008,2
1128,10/17/2020,2200,12100,100009,2
1129,10/17/2020,200,1400,100009,2
1130,10/17/2020,400,2800,100009,2
1131,10/17/2020,400,2800,100009,2
1132,10/17/2020,1400,9100,100009,2
1133,10/17/2020,1600,10400,100009,2
1134,10/17/2020,2600,14300,100009,2
1135,10/17/2020,200,1400,100009,2
1136,10/17/2020,1800,11700,100009,2
1137,10/17/2020,1600,10400,100009,2
1138,10/17/2020,4000,22000,100009,2
1139,10/17/2020,3400,18700,100009,2
1140,10/17/2020,2200,12100,100009,2
1141,10/17/2020,4000,22000,100009,2
1142,10/17/2020,3800,20900,100009,2
1143,10/17/2020,1000,5500,100009,2
1144,10/17/2020,3000,16500,100009,2
1145,10/17/2020,1200,7800,100009,2
1146,10/17/2020,200,1400,100009,2
1147,10/17/2020,3200,17600,100009,2
1148,10/17/2020,800,5600,100009,2
1149,10/17/2020,1600,10400,100009,2
1150,10/17/2020,1800,11700,100009,2
1151,10/17/2020,1400,9100,100009,2
1152,10/17/2020,3400,18700,100009,2
1153,10/17/2020,3200,17600,100009,2
1154,10/17/2020,2000,11000,100009,2
1155,10/17/2020,2400,13200,100009,2
1156,10/17/2020,3000,16500,100009,2
1157,10/17/2020,2000,11000,100009,2
1158,10/17/2020,800,5600,100009,2
1159,10/17/2020,200,1400,100009,2
1160,10/17/2020,2400,13200,100009,2
1161,10/17/2020,2000,11000,100009,2
1162,10/17/2020,1600,10400,100009,2
1163,10/17/2020,2800,15400,100009,2
1164,10/17/2020,2600,14300,100009,2
1165,10/17/2020,1800,11700,100009,2
1166,10/17/2020,3600,19800,100009,2
1167,10/17/2020,400,2800,100009,2
1168,10/17/2020,2800,15400,100009,2
1169,10/17/2020,400,2800,100009,2
1170,10/17/2020,200,1400,100009,2
1171,10/17/2020,600,4200,100009,2
1172,10/17/2020,3200,17600,100009,2
1173,10/17/2020,200,1400,100009,2
1174,10/17/2020,1200,7800,100009,2
1175,10/17/2020,4000,22000,100009,2
1176,10/17/2020,2400,13200,100009,2
1177,10/17/2020,800,5600,100009,2
1178,10/17/2020,3600,19800,100009,2
1179,10/17/2020,1800,11700,100009,2
1180,10/17/2020,2400,13200,100009,2
1181,10/17/2020,2400,13200,100009,2
1182,10/17/2020,2000,11000,100009,2
1183,10/17/2020,2200,12100,100009,2
1184,10/17/2020,1400,9100,100009,2
1185,10/17/2020,3800,20900,100009,2
1186,10/17/2020,400,2800,100009,2
1187,10/17/2020,2800,15400,100009,2
1188,10/17/2020,400,2800,100009,2
1189,10/17/2020,3000,16500,100009,2
1190,10/17/2020,1400,9100,100009,2
1191,10/17/2020,600,4200,100009,2
1192,10/17/2020,4000,22000,100009,2
1193,10/17/2020,4000,22000,100009,2
1194,10/17/2020,1200,7800,100009,2
1195,10/17/2020,3000,16500,100009,2
1196,10/17/2020,4000,22000,100009,2
1197,10/17/2020,1000,5500,100009,2
1198,10/17/2020,3200,17600,100009,2
1199,10/17/2020,1400,9100,100009,2
1200,10/17/2020,2600,14300,100009,2
1201,10/17/2020,1000,5500,100009,2
1202,10/17/2020,400,2800,100009,2
1203,10/17/2020,3000,16500,100009,2
1204,10/17/2020,3400,18700,100009,2
1205,10/17/2020,3200,17600,100009,2
1206,10/17/2020,3600,19800,100009,2
1207,10/17/2020,1400,9100,100009,2
1208,10/17/2020,3400,18700,100009,2
1209,10/17/2020,4000,22000,100009,2
1210,10/17/2020,2600,14300,100009,2
1211,10/17/2020,800,5600,100009,2
1212,10/17/2020,200,1400,100009,2
1213,10/17/2020,1200,7800,100009,2
1214,10/17/2020,800,5600,100009,2
1215,10/17/2020,1600,10400,100009,2
1216,10/17/2020,2200,12100,100009,2
1217,10/17/2020,1600,10400,100009,2
1218,10/17/2020,1600,10400,100009,2
1219,10/17/2020,200,1400,100009,2
1220,10/17/2020,400,2800,100009,2
1221,10/17/2020,2600,14300,100009,2
1222,10/17/2020,400,2800,100009,2
1223,10/17/2020,2400,13200,100009,2
1224,10/17/2020,1400,9100,100009,2
1225,10/17/2020,800,5600,100009,2
1226,10/17/2020,2800,15400,100009,2
1227,10/17/2020,3600,19800,100009,2
1228,10/17/2020,200,1400,100009,2
1229,10/17/2020,1800,11700,100009,2
1230,10/17/2020,4000,22000,100009,2
1231,10/17/2020,1000,5500,100009,2
1232,10/17/2020,2800,15400,100009,2
1233,10/17/2020,400,2800,100009,2
1234,10/17/2020,1800,11700,100009,2
1235,10/17/2020,4000,22000,100009,2
1236,10/17/2020,800,5600,100009,2
1237,10/17/2020,1600,10400,100009,2
1238,10/17/2020,1000,5500,100009,2
1239,10/17/2020,1200,7800,100009,2
1240,10/17/2020,2400,13200,100009,2
1241,10/17/2020,400,2800,100009,2
1242,10/17/2020,1000,5500,100009,2
1243,10/17/2020,3200,17600,100009,2
1244,10/17/2020,2000,11000,100009,2
1245,10/17/2020,600,4200,100009,2
1246,10/17/2020,1200,7800,100009,2
1247,10/17/2020,2200,12100,100009,2
1248,10/17/2020,3400,18700,100009,2
1249,10/17/2020,400,2800,100009,2
1250,10/17/2020,400,2800,100009,2
1251,10/17/2020,2200,12100,100009,2
1252,10/17/2020,3200,17600,100009,2
1253,10/17/2020,1000,5500,100009,2
1254,10/17/2020,3600,19800,100009,2
1255,10/17/2020,600,4200,100009,2
1256,10/17/2020,600,4200,100009,2
1257,10/17/2020,1200,7800,100009,2
1258,10/17/2020,2000,11000,100009,2
1259,10/17/2020,1200,7800,100009,2
1260,10/17/2020,2200,12100,100009,2
1261,10/17/2020,1400,9100,100009,2
1262,10/17/2020,2400,13200,100009,2
1263,10/17/2020,800,5600,100009,2
1264,10/17/2020,3600,19800,100009,2
1265,10/17/2020,1400,9100,100009,2
1266,10/17/2020,3600,19800,100009,2
1267,10/17/2020,800,5600,100009,2
1268,10/17/2020,2000,11000,100009,2
1269,10/17/2020,1000,5500,100009,2
1270,10/17/2020,1600,10400,100009,2
1271,10/17/2020,3400,18700,100009,2
1272,10/28/2020,300,1600,100010,2
1273,10/28/2020,4500,19500,100010,2
1274,10/28/2020,4800,20800,100010,2
1275,10/28/2020,5400,23400,100010,2
1276,10/28/2020,300,1600,100010,2
1277,10/28/2020,1200,6400,100010,2
1278,10/28/2020,900,4800,100010,2
1279,10/28/2020,300,1600,100010,2
1280,10/28/2020,4800,20800,100010,2
1281,10/28/2020,2400,12000,100010,2
1282,10/28/2020,600,3200,100010,2
1283,10/28/2020,4500,19500,100010,2
1284,10/28/2020,900,4800,100010,2
1285,10/28/2020,5700,24700,100010,2
1286,10/28/2020,600,3200,100010,2
1287,10/28/2020,1800,9000,100010,2
1288,10/28/2020,3000,13000,100010,2
1289,10/28/2020,2700,13500,100010,2
1290,10/28/2020,1800,9000,100010,2
1291,10/28/2020,3000,13000,100010,2
1292,10/28/2020,1800,9000,100010,2
1293,10/28/2020,4800,20800,100010,2
1294,10/28/2020,5400,23400,100010,2
1295,10/28/2020,3000,13000,100010,2
1296,10/28/2020,900,4800,100010,2
1297,10/28/2020,6000,26000,100010,2
1298,10/28/2020,4500,19500,100010,2
1299,10/28/2020,5100,22100,100010,2
1300,10/28/2020,3300,14300,100010,2
1301,10/28/2020,5700,24700,100010,2
1302,10/28/2020,5700,24700,100010,2
1303,10/28/2020,1200,6400,100010,2
1304,10/28/2020,2100,10500,100010,2
1305,10/28/2020,2700,13500,100010,2
1306,10/28/2020,5100,22100,100010,2
1307,10/28/2020,2700,13500,100010,2
1308,10/28/2020,3900,16900,100010,2
1309,10/28/2020,4200,18200,100010,2
1310,10/28/2020,3900,16900,100010,2
1311,10/28/2020,4500,19500,100010,2
1312,10/28/2020,5100,22100,100010,2
1313,10/28/2020,3900,16900,100010,2
1314,10/28/2020,2400,12000,100010,2
1315,10/28/2020,5100,22100,100010,2
1316,10/28/2020,4800,20800,100010,2
1317,10/28/2020,300,1600,100010,2
1318,10/28/2020,2700,13500,100010,2
1319,10/28/2020,3300,14300,100010,2
1320,10/28/2020,5100,22100,100010,2
1321,10/28/2020,1800,9000,100010,2
1322,10/28/2020,3300,14300,100010,2
1323,10/28/2020,6000,26000,100010,2
1324,10/28/2020,6000,26000,100010,2
1325,10/28/2020,4200,18200,100010,2
1326,10/28/2020,4500,19500,100010,2
1327,10/28/2020,4800,20800,100010,2
1328,10/28/2020,4800,20800,100010,2
1329,10/28/2020,1200,6400,100010,2
1330,10/28/2020,3600,15600,100010,2
1331,10/28/2020,1200,6400,100010,2
1332,10/28/2020,3600,15600,100010,2
1333,10/28/2020,900,4800,100010,2
1334,10/28/2020,4200,18200,100010,2
1335,10/28/2020,2400,12000,100010,2
1336,10/28/2020,3000,13000,100010,2
1337,10/28/2020,5400,23400,100010,2
1338,10/28/2020,600,3200,100010,2
1339,10/28/2020,5400,23400,100010,2
1340,10/28/2020,600,3200,100010,2
1341,10/28/2020,2100,10500,100010,2
1342,10/28/2020,600,3200,100010,2
1343,10/28/2020,1800,9000,100010,2
1344,10/28/2020,1800,9000,100010,2
1345,10/28/2020,5400,23400,100010,2
1346,10/28/2020,4800,20800,100010,2
1347,10/28/2020,3900,16900,100010,2
1348,10/28/2020,2700,13500,100010,2
1349,10/28/2020,4200,18200,100010,2
1350,10/28/2020,5100,22100,100010,2
1351,10/28/2020,600,3200,100010,2
1352,10/28/2020,900,4800,100010,2
1353,10/28/2020,1200,6400,100010,2
1354,10/28/2020,3600,15600,100010,2
1355,10/28/2020,1500,6500,100010,2
1356,10/28/2020,300,1600,100010,2
1357,10/28/2020,1800,9000,100010,2
1358,10/28/2020,2700,13500,100010,2
1359,10/28/2020,6000,26000,100010,2
1360,10/28/2020,2400,12000,100010,2
1361,10/28/2020,4200,18200,100010,2
1362,10/28/2020,2700,13500,100010,2
1363,10/28/2020,1500,6500,100010,2
1364,10/28/2020,4800,20800,100010,2
1365,10/28/2020,4800,20800,100010,2
1366,10/28/2020,2100,10500,100010,2
1367,10/28/2020,300,1600,100010,2
1368,10/28/2020,300,1600,100010,2
1369,10/28/2020,6000,26000,100010,2
1370,10/28/2020,1200,6400,100010,2
1371,10/28/2020,3300,14300,100010,2
1372,10/28/2020,6000,26000,100010,2
1373,10/28/2020,300,1600,100010,2
1374,10/28/2020,3600,15600,100010,2
1375,10/28/2020,4800,20800,100010,2
1376,10/28/2020,4800,20800,100010,2
1377,10/28/2020,600,3200,100010,2
1378,10/28/2020,900,4800,100010,2
1379,10/28/2020,1800,9000,100010,2
1380,10/28/2020,4500,19500,100010,2
1381,10/28/2020,1800,9000,100010,2
1382,10/28/2020,3900,16900,100010,2
1383,10/28/2020,4800,20800,100010,2
1384,10/28/2020,2100,10500,100010,2
1385,10/28/2020,5700,24700,100010,2
1386,10/28/2020,2100,10500,100010,2
1387,10/28/2020,5100,22100,100010,2
1388,10/28/2020,2400,12000,100010,2
1389,10/28/2020,2700,13500,100010,2
1390,10/28/2020,2400,12000,100010,2
1391,10/28/2020,5400,23400,100010,2
1392,10/28/2020,3300,14300,100010,2
1393,10/28/2020,3000,13000,100010,2
1394,10/28/2020,6000,26000,100010,2
1395,10/28/2020,1500,6500,100010,2
1396,10/28/2020,5400,23400,100010,2
1397,10/28/2020,3600,15600,100010,2
1398,10/28/2020,1500,6500,100010,2
1399,10/31/2020,800,5600,100011,2
1400,10/31/2020,4000,22000,100011,2
1401,10/31/2020,3000,16500,100011,2
1402,10/31/2020,1400,9100,100011,2
1403,10/31/2020,1600,10400,100011,2
1404,10/31/2020,1000,5500,100011,2
1405,10/31/2020,800,5600,100011,2
1406,10/31/2020,1400,9100,100011,2
1407,10/31/2020,1000,5500,100011,2
1408,10/31/2020,200,1400,100011,2
1409,10/31/2020,1800,11700,100011,2
1410,10/31/2020,2800,15400,100011,2
1411,10/31/2020,800,5600,100011,2
1412,10/31/2020,2800,15400,100011,2
1413,10/31/2020,3200,17600,100011,2
1414,10/31/2020,1400,9100,100011,2
1415,10/31/2020,2000,11000,100011,2
1416,10/31/2020,3000,16500,100011,2
1417,10/31/2020,3600,19800,100011,2
1418,10/31/2020,3600,19800,100011,2
1419,10/31/2020,3400,18700,100011,2
1420,10/31/2020,2400,13200,100011,2
1421,10/31/2020,3600,19800,100011,2
1422,10/31/2020,800,5600,100011,2
1423,10/31/2020,3400,18700,100011,2
1424,10/31/2020,3600,19800,100011,2
1425,10/31/2020,4000,22000,100011,2
1426,10/31/2020,3400,18700,100011,2
1427,10/31/2020,2800,15400,100011,2
1428,10/31/2020,1600,10400,100011,2
1429,10/31/2020,2600,14300,100011,2
1430,10/31/2020,2200,12100,100011,2
1431,10/31/2020,2200,12100,100011,2
1432,10/31/2020,4000,22000,100011,2
1433,10/31/2020,2400,13200,100011,2
1434,10/31/2020,400,2800,100011,2
1435,10/31/2020,1400,9100,100011,2
1436,10/31/2020,3800,20900,100011,2
1437,10/31/2020,2400,13200,100011,2
1438,10/31/2020,1400,9100,100011,2
1439,10/31/2020,200,1400,100011,2
1440,10/31/2020,600,4200,100011,2
1441,10/31/2020,4000,22000,100011,2
1442,10/31/2020,3400,18700,100011,2
1443,10/31/2020,2600,14300,100011,2
1444,10/31/2020,3600,19800,100011,2
1445,10/31/2020,1200,7800,100011,2
1446,10/31/2020,1200,7800,100011,2
1447,10/31/2020,1400,9100,100011,2
1448,10/31/2020,1400,9100,100011,2
1449,10/31/2020,2400,13200,100011,2
1450,10/31/2020,3200,17600,100011,2
1451,10/31/2020,1400,9100,100011,2
1452,10/31/2020,1200,7800,100011,2
1453,10/31/2020,200,1400,100011,2
1454,10/31/2020,1600,10400,100011,2
1455,10/31/2020,2000,11000,100011,2
1456,10/31/2020,2200,12100,100011,2
1457,10/31/2020,2200,12100,100011,2
1458,10/31/2020,1400,9100,100011,2
1459,10/31/2020,1600,10400,100011,2
1460,10/31/2020,3800,20900,100011,2
1461,10/31/2020,3600,19800,100011,2
1462,10/31/2020,1800,11700,100011,2
1463,10/31/2020,800,5600,100011,2
1464,10/31/2020,2800,15400,100011,2
1465,10/31/2020,3200,17600,100011,2
1466,10/31/2020,2000,11000,100011,2
1467,10/31/2020,400,2800,100011,2
1468,10/31/2020,2400,13200,100011,2
1469,10/31/2020,1200,7800,100011,2
1470,10/31/2020,3400,18700,100011,2
1471,10/31/2020,400,2800,100011,2
1472,10/31/2020,2400,13200,100011,2
1473,10/31/2020,2800,15400,100011,2
1474,10/31/2020,1400,9100,100011,2
1475,10/31/2020,1800,11700,100011,2
1476,10/31/2020,1400,9100,100011,2
1477,10/31/2020,2400,13200,100011,2
1478,10/31/2020,1400,9100,100011,2
1479,10/31/2020,3400,18700,100011,2
1480,10/31/2020,3000,16500,100011,2
1481,10/31/2020,1600,10400,100011,2
1482,10/31/2020,3200,17600,100011,2
1483,10/31/2020,1400,9100,100011,2
1484,10/31/2020,3800,20900,100011,2
1485,10/31/2020,3400,18700,100011,2
1486,10/31/2020,2400,13200,100011,2
1487,10/31/2020,1200,7800,100011,2
1488,10/31/2020,2200,12100,100011,2
1489,10/31/2020,2200,12100,100011,2
1490,10/31/2020,3800,20900,100011,2
1491,10/31/2020,1400,9100,100011,2
